Format Version,1.1,Take Name,Take 2017-10-25 05.35.02 PM,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2017-10-25 05.35.02.037 PM,Total Frames,431,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
108,1.080000,0.133884,0.917876,0.085820,-0.363612,0.081792,1.067935,-1.649796,0.001281,0.011606,1.079209,-1.621863,0.002503,0.096393,1.059144,-1.696494,0.752690,0.137377,1.065452,-1.631032,0.000000,0.011437,1.079088,-1.621403,0.096491,1.059165,-1.696411,0.139787,1.063037,-1.632777,-0.194936,1.375068,-1.388646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1.090000,0.144335,0.901096,0.096493,-0.397345,0.069792,1.067432,-1.659389,0.001749,0.002147,1.079743,-1.626134,0.247552,0.080721,1.059444,-1.707221,0.426631,0.126509,1.063109,-1.644811,0.000000,0.001609,1.079971,-1.625732,0.081096,1.059556,-1.706944,0.128022,1.062319,-1.647685,-0.193959,1.375693,-1.388946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1.100000,0.150937,0.885773,0.099616,-0.427435,0.058919,1.067046,-1.669922,0.002092,-0.006189,1.079793,-1.632082,0.000000,0.066527,1.059518,-1.718467,0.307449,0.116418,1.061828,-1.659218,0.442111,-0.008044,1.080343,-1.630395,0.067200,1.059490,-1.718717,0.116454,1.061834,-1.659848,-0.191485,1.374482,-1.389539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1.110000,0.165390,0.867368,0.097092,-0.459230,0.046704,1.066525,-1.677610,0.002159,-0.015050,1.080854,-1.635012,0.000000,0.050445,1.058694,-1.726557,0.528248,0.104717,1.060027,-1.671260,0.417300,-0.017673,1.081174,-1.633335,0.050566,1.058764,-1.726358,0.105166,1.060278,-1.671633,-0.189886,1.373901,-1.389350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1.120000,0.176129,0.850171,0.092192,-0.487534,0.034242,1.066776,-1.683267,0.002362,-0.024235,1.082220,-1.636627,0.000000,0.034506,1.058639,-1.732306,0.485359,0.092456,1.059471,-1.680867,0.349239,-0.026565,1.082611,-1.634815,0.034448,1.058720,-1.732408,0.093305,1.059585,-1.681181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1.130000,-0.189000,-0.829574,-0.091541,0.517404,0.022988,1.065263,-1.689929,0.002600,-0.031537,1.081975,-1.639124,0.000000,0.019463,1.057196,-1.738854,0.391670,0.081037,1.056619,-1.691810,0.337704,-0.034251,1.083038,-1.636608,0.019708,1.057785,-1.738431,0.080832,1.057082,-1.692333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1.140000,-0.197121,-0.811232,-0.081872,0.544374,0.011801,1.064896,-1.694630,0.002397,-0.039010,1.082468,-1.640383,0.000000,0.004875,1.056327,-1.743104,0.501405,0.069539,1.055894,-1.700404,0.490588,-0.041425,1.083334,-1.637904,0.004990,1.056168,-1.743233,0.069639,1.055727,-1.700562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047135,1.083868,-1.638355,-0.007802,1.054993,-1.746602,0.059247,1.054854,-1.707859,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1.160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052822,1.083465,-1.639992,-0.018621,1.054239,-1.750271,0.050000,1.054290,-1.714260,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059772,1.081648,-1.642815,-0.028070,1.054056,-1.753917,0.041693,1.053904,-1.719791,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1.180000,-0.208888,-0.760596,-0.066201,0.611128,-0.022892,1.062523,-1.709079,0.002502,-0.063493,1.080814,-1.647027,0.000000,-0.038093,1.053903,-1.755617,0.419997,0.032909,1.052852,-1.724593,0.293176,-0.065438,1.081272,-1.644826,-0.038360,1.053920,-1.755936,0.033647,1.052661,-1.724871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1.190000,-0.213291,-0.751528,-0.082806,0.618753,-0.029180,1.061875,-1.711806,0.002616,-0.068219,1.079832,-1.648664,0.000000,-0.045374,1.054851,-1.758277,0.371415,0.026052,1.050941,-1.728477,0.172337,-0.070847,1.081222,-1.646410,-0.044821,1.054645,-1.757635,0.025615,1.050994,-1.729234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.200000,-0.217265,-0.753631,-0.074158,0.615903,-0.035980,1.060991,-1.711477,0.002858,-0.075273,1.079972,-1.648794,0.146160,-0.052017,1.052980,-1.757843,0.287549,0.019350,1.050021,-1.727794,0.000000,-0.076152,1.080158,-1.647536,-0.052095,1.052889,-1.758336,0.017937,1.049348,-1.732812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081467,1.079686,-1.648266,-0.062352,1.051393,-1.761384,0.010014,1.047691,-1.736239,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085569,1.079646,-1.646865,-0.070910,1.050958,-1.762495,0.002533,1.046473,-1.738933,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078950,1.050575,-1.762963,-0.005052,1.045662,-1.741821,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087364,1.050430,-1.763041,-0.011732,1.045222,-1.742961,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095284,1.049809,-1.762358,-0.018975,1.043241,-1.742988,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102441,1.049282,-1.762424,-0.025837,1.042155,-1.743283,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032363,1.040884,-1.742950,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038672,1.039531,-1.742270,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123558,1.042203,-1.759076,-0.044034,1.038277,-1.740484,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127401,1.042024,-1.754030,-0.048838,1.037084,-1.738340,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.310000,-0.235905,-0.671664,-0.059824,0.699741,-0.104421,1.049115,-1.709235,0.002132,-0.127249,1.068879,-1.639080,0.115065,-0.131148,1.042006,-1.750542,0.047442,-0.054866,1.036461,-1.738082,0.000000,-0.126755,1.068523,-1.640046,-0.131127,1.042264,-1.749695,-0.052837,1.035862,-1.735085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.320000,-0.252429,-0.658543,-0.081115,0.704288,-0.107604,1.048357,-1.705167,0.002160,-0.128119,1.068723,-1.634472,0.164087,-0.135360,1.043196,-1.746083,0.170693,-0.059334,1.033151,-1.734945,0.000000,-0.127962,1.068441,-1.635422,-0.134973,1.043279,-1.745469,-0.056720,1.034794,-1.731699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.330000,-0.259844,-0.651198,-0.085244,0.707924,-0.109886,1.049177,-1.700021,0.002006,-0.129006,1.070054,-1.629084,0.236430,-0.138314,1.044461,-1.740527,0.224061,-0.062338,1.033015,-1.730451,0.000000,-0.128713,1.069847,-1.630078,-0.138060,1.044538,-1.740267,-0.059930,1.033880,-1.727436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.140222,1.046052,-1.733315,-0.062633,1.033120,-1.722462,-0.128977,1.070799,-1.626269,,,,,,,,,,,,,,,,,,,,,,,,
135,1.350000,-0.278990,-0.638458,-0.095672,0.710903,-0.111939,1.050968,-1.687725,0.002644,-0.128663,1.073363,-1.616647,0.000000,-0.141356,1.047184,-1.727618,0.194382,-0.065796,1.032358,-1.718911,0.012293,-0.128746,1.072047,-1.619040,-0.142099,1.047073,-1.727813,-0.064440,1.032658,-1.716840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142495,1.047704,-1.721046,-0.065243,1.032334,-1.710765,-0.128412,1.072397,-1.614862,,,,,,,,,,,,,,,,,,,,,,,,
137,1.370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142097,1.048082,-1.712955,-0.065014,1.032182,-1.704021,-0.127947,1.073181,-1.606384,,,,,,,,,,,,,,,,,,,,,,,,
138,1.380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.140980,1.048423,-1.706320,-0.063395,1.031859,-1.696458,-0.126901,1.073506,-1.600774,,,,,,,,,,,,,,,,,,,,,,,,
139,1.390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139400,1.048088,-1.699264,-0.061316,1.031213,-1.687286,-0.126399,1.075302,-1.593122,,,,,,,,,,,,,,,,,,,,,,,,
140,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058234,1.030039,-1.676556,-0.102125,1.090537,-1.609195,,,,,,,,,,,,,,,,,,,,,,,,
141,1.410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054761,1.029168,-1.665679,-0.117257,1.084696,-1.567592,,,,,,,,,,,,,,,,,,,,,,,,
142,1.420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050399,1.028856,-1.652969,-0.119613,1.082740,-1.566433,,,,,,,,,,,,,,,,,,,,,,,,
143,1.430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045493,1.029468,-1.639704,-0.116837,1.086839,-1.551376,,,,,,,,,,,,,,,,,,,,,,,,
144,1.440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039795,1.030508,-1.624847,-0.113667,1.089782,-1.536304,,,,,,,,,,,,,,,,,,,,,,,,
145,1.450000,-0.326783,-0.699619,-0.082833,0.629988,-0.082270,1.060111,-1.584651,0.002620,-0.110091,1.092593,-1.521372,0.073721,-0.104543,1.051028,-1.628155,0.243735,-0.032177,1.036711,-1.604428,0.000000,-0.110292,1.092118,-1.522001,-0.103812,1.051174,-1.626824,-0.033595,1.032018,-1.608481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.460000,-0.342600,-0.701872,-0.108810,0.614948,-0.076064,1.060242,-1.569963,0.002080,-0.104440,1.093904,-1.507553,0.000000,-0.097122,1.052644,-1.614347,0.542176,-0.026630,1.034177,-1.587989,0.050657,-0.106246,1.095779,-1.506440,-0.096949,1.052358,-1.613647,-0.026762,1.033837,-1.589704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088729,1.053034,-1.598802,-0.019008,1.036116,-1.568102,-0.101107,1.100557,-1.487708,,,,,,,,,,,,,,,,,,,,,,,,
148,1.480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078873,1.057400,-1.577466,-0.010838,1.039533,-1.544559,-0.095560,1.106113,-1.468718,,,,,,,,,,,,,,,,,,,,,,,,
149,1.490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067757,1.062143,-1.555614,-0.001951,1.043865,-1.517530,-0.091820,1.110636,-1.448409,,,,,,,,,,,,,,,,,,,,,,,,
150,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053748,1.066297,-1.529483,0.007917,1.049642,-1.486134,-0.086208,1.116664,-1.425508,,,,,,,,,,,,,,,,,,,,,,,,
151,1.510000,0.349011,0.793751,0.118495,-0.483849,-0.032969,1.083581,-1.452116,0.002994,-0.078631,1.122519,-1.404870,0.000000,-0.039807,1.070942,-1.499704,0.262894,0.019531,1.057281,-1.451773,0.274839,-0.081021,1.123145,-1.402510,-0.040247,1.070641,-1.500501,0.020227,1.056891,-1.451277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.520000,0.340725,0.820068,0.121255,-0.443499,-0.020262,1.090263,-1.418097,0.002522,-0.070845,1.129254,-1.376210,0.000000,-0.022388,1.076488,-1.465814,0.479276,0.032447,1.065047,-1.412268,0.381606,-0.073534,1.131038,-1.374375,-0.022157,1.076513,-1.465429,0.032668,1.065066,-1.412588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003052,1.081464,-1.426502,0.046008,1.076468,-1.368480,-0.065505,1.138621,-1.342130,,,,,,,,,,,,,,,,,,,,,,,,
154,1.540000,0.310465,0.885307,0.082970,-0.336094,0.008039,1.109463,-1.338477,0.002336,-0.053728,1.146880,-1.313612,0.000000,0.017663,1.090239,-1.383299,0.340311,0.060180,1.091270,-1.318521,0.264069,-0.056872,1.148461,-1.312824,0.017729,1.090477,-1.382545,0.059822,1.091485,-1.318875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.550000,0.294393,0.915117,0.064000,-0.267953,0.022070,1.124360,-1.289270,0.001487,-0.044027,1.160033,-1.275410,0.000000,0.038394,1.102727,-1.330943,0.662639,0.071842,1.110319,-1.261456,0.330761,-0.046525,1.160554,-1.276292,0.038341,1.102971,-1.330937,0.072199,1.110154,-1.261589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.560000,0.255146,0.945946,0.066142,-0.188977,0.036671,1.142958,-1.236280,0.001671,-0.033338,1.173448,-1.234707,0.000000,0.061351,1.121931,-1.273962,0.293139,0.082000,1.133496,-1.200173,0.256669,-0.035558,1.174654,-1.234507,0.061080,1.122119,-1.273475,0.081826,1.133333,-1.200627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1.570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082655,1.144239,-1.205975,0.087508,1.157816,-1.130853,-0.024312,1.190909,-1.190449,,,,,,,,,,,,,,,,,,,,,,,,
158,1.580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099004,1.169272,-1.128582,0.084084,1.186967,-1.055238,-0.012573,1.205663,-1.141660,,,,,,,,,,,,,,,,,,,,,,,,
159,1.590000,0.096538,0.982668,0.048018,0.150795,0.062818,1.211041,-1.036358,0.001633,0.003801,1.218226,-1.084303,0.000000,0.109625,1.196975,-1.045435,0.585687,0.075028,1.217922,-0.979335,0.412286,0.002029,1.218153,-1.086150,0.109374,1.196962,-1.045441,0.075255,1.217850,-0.979069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.600000,0.040671,0.961093,0.010123,0.273026,0.066125,1.234111,-0.964579,0.001558,0.020431,1.230719,-1.025685,0.000000,0.114567,1.223728,-0.960488,0.629932,0.063377,1.247886,-0.907564,0.369628,0.019516,1.229729,-1.027784,0.114342,1.223971,-0.960438,0.063588,1.248106,-0.907088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.610000,-0.022304,0.919733,-0.034315,0.390405,0.068275,1.255988,-0.892569,0.001650,0.039625,1.240716,-0.961701,0.000000,0.114804,1.251337,-0.875700,0.521472,0.050397,1.275912,-0.840306,0.314663,0.039048,1.240098,-0.963476,0.114835,1.251367,-0.875669,0.050477,1.276111,-0.839490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1.620000,-0.065278,0.860161,-0.081063,0.499289,0.069583,1.277611,-0.820254,0.001704,0.059465,1.252870,-0.891801,0.000000,0.110653,1.277980,-0.792250,0.618158,0.038630,1.301981,-0.776711,0.369142,0.059560,1.251244,-0.893864,0.110465,1.278016,-0.792403,0.038604,1.302049,-0.776023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1.630000,-0.103351,0.783990,-0.127367,0.598712,0.069679,1.297593,-0.748848,0.001221,0.078323,1.264554,-0.817164,0.000000,0.102520,1.303486,-0.711998,0.672263,0.028194,1.324739,-0.717381,0.189295,0.079598,1.262755,-0.817925,0.102524,1.303565,-0.712218,0.027999,1.325131,-0.716982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.640000,-0.127380,0.684957,-0.170414,0.696826,0.069144,1.316713,-0.677500,0.001681,0.096733,1.277709,-0.737089,0.000000,0.090533,1.327586,-0.633964,0.504771,0.020166,1.344846,-0.661448,0.278079,0.098094,1.276555,-0.738488,0.090704,1.327552,-0.634026,0.019721,1.345032,-0.661185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.650000,-0.152182,0.571624,-0.195791,0.782146,0.068136,1.335132,-0.609627,0.001716,0.112608,1.293580,-0.655769,0.078834,0.076357,1.350773,-0.563162,0.291492,0.015444,1.361044,-0.609949,0.000000,0.113074,1.293065,-0.656922,0.076006,1.350815,-0.563455,0.015553,1.362299,-0.607976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.660000,-0.157441,0.452531,-0.209533,0.852364,0.065458,1.353337,-0.541385,0.001791,0.122317,1.312354,-0.571731,0.000000,0.060309,1.371350,-0.495340,0.601539,0.013748,1.376307,-0.557085,0.303728,0.124330,1.311011,-0.572221,0.060526,1.371381,-0.495658,0.012854,1.376463,-0.556848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1.670000,-0.182302,0.322128,-0.206857,0.905654,0.063202,1.369302,-0.475047,0.002136,0.129067,1.332293,-0.486252,0.000000,0.044838,1.389681,-0.433591,0.340066,0.015701,1.385931,-0.505298,0.086404,0.131160,1.330212,-0.486151,0.045225,1.389671,-0.434472,0.015360,1.386360,-0.504348,,,,,,,,,,,,,,,,0.013442,1.416032,-0.549633,,,,,,,,,,,,,,,,,,,,,
168,1.680000,-0.191379,0.194074,-0.194440,0.942286,0.061441,1.384345,-0.409453,0.001962,0.130883,1.353399,-0.402130,0.000000,0.031765,1.404380,-0.374970,0.425040,0.021676,1.395257,-0.451258,0.310102,0.133131,1.351927,-0.401947,0.031839,1.404186,-0.375432,0.021100,1.395309,-0.450961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1.690000,-0.210886,0.060673,-0.168583,0.960950,0.059677,1.398345,-0.345865,0.002154,0.128110,1.376579,-0.319854,0.000000,0.020579,1.416537,-0.321134,0.319811,0.030341,1.401919,-0.396606,0.333503,0.130438,1.374361,-0.319082,0.020676,1.416260,-0.321594,0.029989,1.401826,-0.396178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014825,1.425057,-0.269031,0.040845,1.404533,-0.339075,0.123585,1.395490,-0.237533,-0.064877,1.485536,-0.405094,,,,,,,,,,,,,,,,,,,,,
171,1.710000,-0.268278,-0.193147,-0.123594,0.935653,0.059361,1.419128,-0.219535,0.001990,0.111064,1.417881,-0.163333,0.000000,0.011198,1.431359,-0.218163,0.573994,0.055822,1.408144,-0.277110,0.301350,0.112483,1.417739,-0.161203,0.011387,1.431140,-0.218071,0.055349,1.408163,-0.278060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.720000,-0.296670,-0.312697,-0.104910,0.896215,0.060783,1.427860,-0.157425,0.001759,0.098525,1.436980,-0.091654,0.000000,0.012846,1.435780,-0.167935,0.601426,0.070978,1.410820,-0.212685,0.384335,0.099223,1.437947,-0.089146,0.013051,1.435697,-0.167920,0.070874,1.410666,-0.213093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.730000,-0.325782,-0.427472,-0.091684,0.838289,0.063684,1.435481,-0.095222,0.001645,0.084837,1.454621,-0.024373,0.000000,0.019122,1.438596,-0.117032,0.573007,0.087092,1.413227,-0.144261,0.299772,0.084583,1.456241,-0.022290,0.019092,1.438596,-0.116896,0.087133,1.413148,-0.144709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.740000,-0.355394,-0.534830,-0.078632,0.762541,0.067415,1.442690,-0.033086,0.001386,0.070818,1.471747,0.037466,0.000000,0.029049,1.440109,-0.064590,0.567100,0.102377,1.416214,-0.072133,0.371214,0.070452,1.472794,0.039112,0.029087,1.439958,-0.064553,0.102541,1.416209,-0.072591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1.750000,-0.368371,-0.632614,-0.078405,0.676723,0.072485,1.448042,0.029531,0.001501,0.058056,1.483506,0.095618,0.000000,0.042847,1.440567,-0.009672,0.635480,0.116551,1.420053,0.002646,0.351629,0.056149,1.485072,0.097133,0.042820,1.440515,-0.009489,0.116592,1.420143,0.002478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.760000,-0.379356,-0.720719,-0.084792,0.573989,0.077973,1.452947,0.092770,0.001513,0.046919,1.493770,0.149361,0.000000,0.059237,1.440768,0.048365,0.591850,0.127763,1.424304,0.080583,0.286484,0.044664,1.494956,0.150493,0.059191,1.440797,0.048709,0.127748,1.424424,0.080278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.770000,0.370672,0.796771,0.077666,-0.470879,0.084465,1.457626,0.156410,0.001673,0.039093,1.500729,0.200193,0.000000,0.077214,1.440477,0.110317,0.562161,0.137087,1.431672,0.158719,0.381503,0.036671,1.501784,0.201097,0.077182,1.440606,0.110322,0.137273,1.431717,0.158658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.780000,0.347304,0.863434,0.088426,-0.355023,0.090845,1.460920,0.221120,0.001787,0.033584,1.503057,0.249031,0.000000,0.096623,1.441097,0.175900,0.544429,0.142329,1.438607,0.238428,0.416855,0.031093,1.504345,0.249634,0.096544,1.441077,0.176107,0.142506,1.438677,0.238324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.790000,0.314550,0.913803,0.081264,-0.243760,0.098075,1.464364,0.286922,0.002056,0.033214,1.503231,0.297680,0.000000,0.115418,1.442167,0.245963,0.474293,0.145594,1.447694,0.317123,0.348454,0.030473,1.504576,0.297919,0.115360,1.442329,0.246395,0.145839,1.447641,0.316894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.800000,0.278991,0.948693,0.072395,-0.130020,0.104273,1.466302,0.353630,0.001947,0.036320,1.500439,0.346525,0.000000,0.131804,1.442871,0.319510,0.343658,0.144694,1.455596,0.394855,0.221413,0.033693,1.501674,0.346118,0.131438,1.443238,0.320045,0.144672,1.455418,0.394347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1.810000,0.230685,0.971506,0.053060,-0.012058,0.109961,1.468838,0.421487,0.001927,0.042889,1.495162,0.396152,0.000000,0.146361,1.445621,0.396846,0.543209,0.140633,1.465731,0.471463,0.338121,0.040538,1.495578,0.394290,0.146273,1.445811,0.396866,0.141167,1.465754,0.471237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1.820000,0.182253,0.977991,0.022193,0.099116,0.115986,1.471164,0.489335,0.001923,0.053981,1.488175,0.448111,0.000000,0.158366,1.449211,0.475436,0.521872,0.135611,1.476106,0.544457,0.347897,0.051750,1.487764,0.445701,0.158148,1.449347,0.475418,0.135772,1.476033,0.544248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.830000,0.125364,0.969913,-0.009633,0.208469,0.120575,1.472353,0.557247,0.002095,0.067409,1.478268,0.502732,0.000000,0.166633,1.453804,0.554859,0.458039,0.127682,1.484987,0.614149,0.335342,0.065634,1.477892,0.500123,0.166366,1.453908,0.555061,0.127939,1.484825,0.614066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1.840000,0.075830,0.944907,-0.034024,0.316613,0.123546,1.472180,0.625575,0.001873,0.083089,1.468500,0.560899,0.000000,0.170235,1.457777,0.634734,0.589896,0.117316,1.490264,0.681093,0.369778,0.082133,1.467166,0.558376,0.170148,1.457973,0.634714,0.117449,1.490425,0.681532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.850000,0.030649,0.901967,-0.079877,0.423243,0.126655,1.472008,0.693889,0.002038,0.101653,1.457272,0.623241,0.000000,0.170734,1.462249,0.714697,0.436919,0.107577,1.496502,0.743730,0.473045,0.100296,1.456500,0.620664,0.170614,1.462180,0.714944,0.107671,1.496344,0.743842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1.860000,-0.022703,0.850298,-0.113285,0.513464,0.128822,1.471974,0.760256,0.001789,0.119438,1.447320,0.688580,0.000000,0.168425,1.468596,0.790111,0.553010,0.098603,1.500006,0.802078,0.375598,0.119276,1.446114,0.686534,0.168386,1.468652,0.790144,0.098556,1.500233,0.802796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1.870000,-0.058340,0.781251,-0.150631,0.602954,0.130192,1.471315,0.826821,0.002130,0.137453,1.438713,0.758135,0.000000,0.162440,1.473397,0.864595,0.506594,0.090683,1.501836,0.857732,0.016656,0.137780,1.436711,0.756749,0.161939,1.473491,0.864119,0.091632,1.502699,0.859694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1.880000,-0.091284,0.700321,-0.193055,0.681137,0.130472,1.469829,0.893516,0.001928,0.152991,1.429800,0.832492,0.000000,0.153791,1.477791,0.936691,0.530853,0.084635,1.501897,0.911366,0.419849,0.155011,1.428880,0.830199,0.153988,1.477850,0.936707,0.084519,1.501711,0.911584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
